"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Lingewaard";1705;"Lingewaard";46601;"18-03-2020";"31-03-2020";27;57,9;17;36,5;2;4,3
"Lisse";553;"Lisse";22955;"18-03-2020";"31-03-2020";7;30,5;3;13,1;1;4,4
"Lochem";262;"Lochem";33729;"18-03-2020";"31-03-2020";14;41,5;6;17,8;2;5,9
"Loon op Zand";809;"Loon op Zand";23408;"18-03-2020";"31-03-2020";23;98,3;14;59,8;4;17,1
"Lopik";331;"Lopik";14467;"18-03-2020";"31-03-2020";12;82,9;7;48,4;1;6,9
"Loppersum";24;"Loppersum";9537;"18-03-2020";"31-03-2020";2;21;0;0;0;0
"Losser";168;"Losser";22683;"18-03-2020";"31-03-2020";6;26,5;5;22;0;0
"Maasdriel";263;"Maasdriel";25030;"18-03-2020";"31-03-2020";14;55,9;10;40;2;8
"Maasgouw";1641;"Maasgouw";23965;"18-03-2020";"31-03-2020";22;91,8;13;54,2;2;8,3
"Maassluis";556;"Maassluis";33213;"18-03-2020";"31-03-2020";18;54,2;9;27,1;1;3
"Maastricht";935;"Maastricht";121575;"18-03-2020";"31-03-2020";175;143,9;69;56,8;12;9,9
"Medemblik";420;"Medemblik";45101;"18-03-2020";"31-03-2020";23;51;11;24,4;2;4,4
"Meerssen";938;"Meerssen";18828;"18-03-2020";"31-03-2020";20;106,2;9;47,8;2;10,6
"Meierijstad";1948;"Meierijstad";81194;"18-03-2020";"31-03-2020";214;263,6;106;130,6;56;69
"Meppel";119;"Meppel";33920;"18-03-2020";"31-03-2020";11;32,4;3;8,8;2;5,9
"Middelburg";687;"Middelburg";48822;"18-03-2020";"31-03-2020";17;34,8;8;16,4;5;10,2
"Midden-Delfland";1842;"Midden-Delfland";19341;"18-03-2020";"31-03-2020";5;25,9;3;15,5;0;0
"Midden-Drenthe";1731;"Midden-Drenthe";33185;"18-03-2020";"31-03-2020";10;30,1;6;18,1;0;0
"Midden-Groningen";1952;"Midden-Groningen";60797;"18-03-2020";"31-03-2020";6;9,9;4;6,6;0;0
"Mill en Sint Hubert";815;"Mill en Sint Hubert";10939;"18-03-2020";"31-03-2020";11;100,6;7;64;1;9,1
"Moerdijk";1709;"Moerdijk";37129;"18-03-2020";"31-03-2020";15;40,4;5;13,5;1;2,7
"Molenlanden";1978;"Molenlanden";43909;"18-03-2020";"31-03-2020";22;50,1;9;20,5;2;4,6
"Montferland";1955;"Montferland";36011;"18-03-2020";"31-03-2020";12;33,3;10;27,8;2;5,6
"Montfoort";335;"Montfoort";13917;"18-03-2020";"31-03-2020";18;129,3;10;71,9;2;14,4
"Mook en Middelaar";944;"Mook en Middelaar";7847;"18-03-2020";"31-03-2020";14;178,4;2;25,5;1;12,7
"Neder-Betuwe";1740;"Neder-Betuwe";24339;"18-03-2020";"31-03-2020";37;152;23;94,5;7;28,8
"Nederweert";946;"Nederweert";17019;"18-03-2020";"31-03-2020";25;146,9;17;99,9;2;11,8
"Nieuwegein";356;"Nieuwegein";63462;"18-03-2020";"31-03-2020";34;53,6;17;26,8;1;1,6
"Nieuwkoop";569;"Nieuwkoop";28811;"18-03-2020";"31-03-2020";14;48,6;5;17,4;1;3,5
"Nijkerk";267;"Nijkerk";43171;"18-03-2020";"31-03-2020";23;53,3;13;30,1;2;4,6
"Nijmegen";268;"Nijmegen";177659;"18-03-2020";"31-03-2020";199;112;76;42,8;20;11,3
"Nissewaard";1930;"Nissewaard";85219;"18-03-2020";"31-03-2020";42;49,3;22;25,8;5;5,9
"Noardeast-Fryslân";1970;"Noardeast-Fryslân";45228;"18-03-2020";"31-03-2020";6;13,3;3;6,6;2;4,4
"Noord-Beveland";1695;"Noord-Beveland";7392;"18-03-2020";"31-03-2020";2;27,1;0;0;0;0
"Noordenveld";1699;"Noordenveld";31253;"18-03-2020";"31-03-2020";5;16;0;0;0;0
"Noordoostpolder";171;"Noordoostpolder";47291;"18-03-2020";"31-03-2020";11;23,3;8;16,9;2;4,2
"Noordwijk";575;"Noordwijk";43508;"18-03-2020";"31-03-2020";15;34,5;8;18,4;0;0
"Nuenen, Gerwen en Nederwetten";820;"Nuenen, Gerwen en Nederwetten";23383;"18-03-2020";"31-03-2020";17;72,7;10;42,8;3;12,8
"Nunspeet";302;"Nunspeet";27851;"18-03-2020";"31-03-2020";62;222,6;33;118,5;6;21,5
"Oegstgeest";579;"Oegstgeest";24840;"18-03-2020";"31-03-2020";13;52,3;2;8,1;1;4
"Oirschot";823;"Oirschot";18714;"18-03-2020";"31-03-2020";20;106,9;8;42,7;2;10,7
"Oisterwijk";824;"Oisterwijk";26245;"18-03-2020";"31-03-2020";19;72,4;9;34,3;7;26,7
"Oldambt";1895;"Oldambt";38209;"18-03-2020";"31-03-2020";3;7,9;1;2,6;0;0
"Oldebroek";269;"Oldebroek";23646;"18-03-2020";"31-03-2020";32;135,3;18;76,1;6;25,4
"Oldenzaal";173;"Oldenzaal";31836;"18-03-2020";"31-03-2020";19;59,7;7;22;5;15,7
"Olst-Wijhe";1773;"Olst-Wijhe";18252;"18-03-2020";"31-03-2020";12;65,7;6;32,9;3;16,4
"Ommen";175;"Ommen";18009;"18-03-2020";"31-03-2020";9;50;5;27,8;0;0
"Oost Gelre";1586;"Oost Gelre";29627;"18-03-2020";"31-03-2020";16;54;4;13,5;2;6,8
"Oosterhout";826;"Oosterhout";55982;"18-03-2020";"31-03-2020";36;64,3;24;42,9;4;7,1
"Ooststellingwerf";85;"Ooststellingwerf";25469;"18-03-2020";"31-03-2020";1;3,9;2;7,9;0;0
"Oostzaan";431;"Oostzaan";9735;"18-03-2020";"31-03-2020";9;92,4;4;41,1;0;0
"Opmeer";432;"Opmeer";11836;"18-03-2020";"31-03-2020";3;25,3;1;8,4;0;0
"Opsterland";86;"Opsterland";29733;"18-03-2020";"31-03-2020";6;20,2;3;10,1;0;0
"Oss";828;"Oss";91915;"18-03-2020";"31-03-2020";187;203,4;100;108,8;35;38,1
"Oude IJsselstreek";1509;"Oude IJsselstreek";39388;"18-03-2020";"31-03-2020";13;33;5;12,7;1;2,5
"Ouder-Amstel";437;"Ouder-Amstel";14026;"18-03-2020";"31-03-2020";10;71,3;3;21,4;0;0
"Oudewater";589;"Oudewater";10230;"18-03-2020";"31-03-2020";27;263,9;18;176;5;48,9
"Overbetuwe";1734;"Overbetuwe";47906;"18-03-2020";"31-03-2020";55;114,8;32;66,8;7;14,6
"Papendrecht";590;"Papendrecht";32136;"18-03-2020";"31-03-2020";8;24,9;3;9,3;0;0
"Peel en Maas";1894;"Peel en Maas";43425;"18-03-2020";"31-03-2020";120;276,3;93;214,2;37;85,2
"Pekela";765;"Pekela";12196;"18-03-2020";"31-03-2020";3;24,6;3;24,6;0;0
"Pijnacker-Nootdorp";1926;"Pijnacker-Nootdorp";55308;"18-03-2020";"31-03-2020";19;34,4;10;18,1;2;3,6
"Purmerend";439;"Purmerend";81249;"18-03-2020";"31-03-2020";66;81,2;41;50,5;4;4,9
"Putten";273;"Putten";24112;"18-03-2020";"31-03-2020";8;33,2;4;16,6;0;0
"Raalte";177;"Raalte";37712;"18-03-2020";"31-03-2020";23;61;15;39,8;5;13,3
"Reimerswaal";703;"Reimerswaal";22730;"18-03-2020";"31-03-2020";4;17,6;1;4,4;2;8,8
"Renkum";274;"Renkum";31419;"18-03-2020";"31-03-2020";14;44,6;9;28,6;0;0
"Renswoude";339;"Renswoude";5444;"18-03-2020";"31-03-2020";1;18,4;1;18,4;0;0
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"18-03-2020";"31-03-2020";9;68,6;4;30,5;0;0
"Rheden";275;"Rheden";43761;"18-03-2020";"31-03-2020";32;73,1;24;54,8;7;16
"Rhenen";340;"Rhenen";20119;"18-03-2020";"31-03-2020";8;39,8;3;14,9;0;0
"Ridderkerk";597;"Ridderkerk";46189;"18-03-2020";"31-03-2020";41;88,8;23;49,8;4;8,7
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"18-03-2020";"31-03-2020";27;70,7;10;26,2;0;0
"Rijswijk";603;"Rijswijk";54450;"18-03-2020";"31-03-2020";19;34,9;12;22;1;1,8
"Roerdalen";1669;"Roerdalen";20574;"18-03-2020";"31-03-2020";24;116,7;17;82,6;2;9,7
"Roermond";957;"Roermond";58260;"18-03-2020";"31-03-2020";45;77,2;34;58,4;7;12
"Roosendaal";1674;"Roosendaal";77251;"18-03-2020";"31-03-2020";23;29,8;13;16,8;2;2,6
"Rotterdam";599;"Rotterdam";651157;"18-03-2020";"31-03-2020";403;61,9;173;26,6;17;2,6
"Rozendaal";277;"Rozendaal";1704;"18-03-2020";"31-03-2020";0;0;0;0;0;0
"Rucphen";840;"Rucphen";22878;"18-03-2020";"31-03-2020";11;48,1;4;17,5;2;8,7
"Schagen";441;"Schagen";46483;"18-03-2020";"31-03-2020";16;34,4;9;19,4;1;2,2
"Scherpenzeel";279;"Scherpenzeel";9880;"18-03-2020";"31-03-2020";5;50,6;0;0;0;0
"Schiedam";606;"Schiedam";78730;"18-03-2020";"31-03-2020";36;45,7;21;26,7;3;3,8
"Schiermonnikoog";88;"Schiermonnikoog";947;"18-03-2020";"31-03-2020";0;0;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"18-03-2020";"31-03-2020";14;41,4;5;14,8;0;0
"Simpelveld";965;"Simpelveld";10555;"18-03-2020";"31-03-2020";13;123,2;12;113,7;1;9,5
"Sint Anthonis";1702;"Sint Anthonis";11664;"18-03-2020";"31-03-2020";27;231,5;8;68,6;7;60
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"18-03-2020";"31-03-2020";28;95,9;8;27,4;5;17,1
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"18-03-2020";"31-03-2020";79;85,5;48;51,9;18;19,5
"Sliedrecht";610;"Sliedrecht";25220;"18-03-2020";"31-03-2020";8;31,7;5;19,8;2;7,9
"Sluis";1714;"Sluis";23210;"18-03-2020";"31-03-2020";6;25,9;1;4,3;3;12,9
"Smallingerland";90;"Smallingerland";56150;"18-03-2020";"31-03-2020";7;12,5;3;5,3;1;1,8
"Soest";342;"Soest";46606;"18-03-2020";"31-03-2020";21;45,1;13;27,9;2;4,3
"Someren";847;"Someren";19368;"18-03-2020";"31-03-2020";33;170,4;17;87,8;1;5,2
"Son en Breugel";848;"Son en Breugel";17322;"18-03-2020";"31-03-2020";22;127;17;98,1;1;5,8
"Stadskanaal";37;"Stadskanaal";31686;"18-03-2020";"31-03-2020";1;3,2;1;3,2;0;0
"Staphorst";180;"Staphorst";17145;"18-03-2020";"31-03-2020";5;29,2;4;23,3;1;5,8
"Stede Broec";532;"Stede Broec";21726;"18-03-2020";"31-03-2020";19;87,5;12;55,2;2;9,2
"Steenbergen";851;"Steenbergen";24416;"18-03-2020";"31-03-2020";17;69,6;7;28,7;1;4,1
"Steenwijkerland";1708;"Steenwijkerland";44126;"18-03-2020";"31-03-2020";12;27,2;7;15,9;0;0
"Stein";971;"Stein";25007;"18-03-2020";"31-03-2020";32;128;26;104;7;28
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"18-03-2020";"31-03-2020";30;46,2;19;29,3;4;6,2
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"18-03-2020";"31-03-2020";24;26,7;13;14,4;1;1,1
"Terneuzen";715;"Terneuzen";54426;"18-03-2020";"31-03-2020";25;45,9;11;20,2;1;1,8
"Terschelling";93;"Terschelling";4888;"18-03-2020";"31-03-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"18-03-2020";"31-03-2020";4;29,5;1;7,4;1;7,4
"Teylingen";1525;"Teylingen";37440;"18-03-2020";"31-03-2020";15;40,1;6;16;0;0
"Tholen";716;"Tholen";25757;"18-03-2020";"31-03-2020";42;163,1;26;100,9;7;27,2
"Tiel";281;"Tiel";42159;"18-03-2020";"31-03-2020";30;71,2;18;42,7;4;9,5
"Tilburg";855;"Tilburg";219789;"18-03-2020";"31-03-2020";259;117,8;125;56,9;61;27,8
"Tubbergen";183;"Tubbergen";21275;"18-03-2020";"31-03-2020";13;61,1;7;32,9;0;0
"Twenterand";1700;"Twenterand";33743;"18-03-2020";"31-03-2020";9;26,7;7;20,7;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"18-03-2020";"31-03-2020";18;53,1;6;17,7;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"18-03-2020";"31-03-2020";5;15,6;3;9,4;0;0
"Uden";856;"Uden";42119;"18-03-2020";"31-03-2020";110;261,2;57;135,3;30;71,2
"Uitgeest";450;"Uitgeest";13666;"18-03-2020";"31-03-2020";9;65,9;3;22;1;7,3
"Uithoorn";451;"Uithoorn";29478;"18-03-2020";"31-03-2020";17;57,7;8;27,1;0;0
"Urk";184;"Urk";21031;"18-03-2020";"31-03-2020";16;76,1;10;47,5;2;9,5
"Utrecht";344;"Utrecht";357597;"18-03-2020";"31-03-2020";278;77,7;105;29,4;22;6,2
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"18-03-2020";"31-03-2020";31;62,5;12;24,2;2;4
"Vaals";981;"Vaals";10105;"18-03-2020";"31-03-2020";9;89,1;8;79,2;1;9,9
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"18-03-2020";"31-03-2020";13;79,4;7;42,8;0;0
"Valkenswaard";858;"Valkenswaard";31193;"18-03-2020";"31-03-2020";48;153,9;12;38,5;5;16
"Veendam";47;"Veendam";27384;"18-03-2020";"31-03-2020";5;18,3;1;3,7;0;0
"Veenendaal";345;"Veenendaal";66493;"18-03-2020";"31-03-2020";21;31,6;12;18;3;4,5
"Veere";717;"Veere";21880;"18-03-2020";"31-03-2020";11;50,3;3;13,7;1;4,6
"Veldhoven";861;"Veldhoven";45466;"18-03-2020";"31-03-2020";35;77;18;39,6;7;15,4
"Velsen";453;"Velsen";68648;"18-03-2020";"31-03-2020";47;68,5;16;23,3;2;2,9
"Venlo";983;"Venlo";101802;"18-03-2020";"31-03-2020";95;93,3;69;67,8;16;15,7
"Venray";984;"Venray";43614;"18-03-2020";"31-03-2020";41;94;20;45,9;6;13,8
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"18-03-2020";"31-03-2020";55;96,8;14;24,6;6;10,6
"Vlaardingen";622;"Vlaardingen";73397;"18-03-2020";"31-03-2020";45;61,3;14;19,1;2;2,7
"Vlieland";96;"Vlieland";1155;"18-03-2020";"31-03-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"18-03-2020";"31-03-2020";14;31,6;5;11,3;2;4,5
"Voerendaal";986;"Voerendaal";12475;"18-03-2020";"31-03-2020";11;88,2;6;48,1;1;8
"Voorschoten";626;"Voorschoten";25596;"18-03-2020";"31-03-2020";12;46,9;5;19,5;1;3,9
"Voorst";285;"Voorst";24552;"18-03-2020";"31-03-2020";23;93,7;12;48,9;2;8,1
"Vught";865;"Vught";26558;"18-03-2020";"31-03-2020";36;135,6;20;75,3;6;22,6
"Waadhoeke";1949;"Waadhoeke";46090;"18-03-2020";"31-03-2020";10;21,7;4;8,7;0;0
"Waalre";866;"Waalre";17456;"18-03-2020";"31-03-2020";12;68,7;3;17,2;0;0
"Waalwijk";867;"Waalwijk";48637;"18-03-2020";"31-03-2020";51;104,9;19;39,1;17;35
"Waddinxveen";627;"Waddinxveen";29291;"18-03-2020";"31-03-2020";12;41;6;20,5;1;3,4
"Wageningen";289;"Wageningen";39664;"18-03-2020";"31-03-2020";9;22,7;6;15,1;2;5
"Wassenaar";629;"Wassenaar";26305;"18-03-2020";"31-03-2020";4;15,2;2;7,6;0;0
"Waterland";852;"Waterland";17424;"18-03-2020";"31-03-2020";10;57,4;8;45,9;1;5,7
"Weert";988;"Weert";50105;"18-03-2020";"31-03-2020";53;105,8;35;69,9;4;8
"Weesp";457;"Weesp";19738;"18-03-2020";"31-03-2020";15;76;3;15,2;1;5,1
"West Betuwe";1960;"West Betuwe";51128;"18-03-2020";"31-03-2020";40;78,2;17;33,2;2;3,9
"West Maas en Waal";668;"West Maas en Waal";19324;"18-03-2020";"31-03-2020";16;82,8;9;46,6;2;10,3
"Westerkwartier";1969;"Westerkwartier";63329;"18-03-2020";"31-03-2020";22;34,7;9;14,2;1;1,6
"Westerveld";1701;"Westerveld";19460;"18-03-2020";"31-03-2020";9;46,2;2;10,3;1;5,1
"Westervoort";293;"Westervoort";14971;"18-03-2020";"31-03-2020";7;46,8;4;26,7;1;6,7
"Westerwolde";1950;"Westerwolde";25733;"18-03-2020";"31-03-2020";4;15,5;4;15,5;0;0
"Westland";1783;"Westland";110375;"18-03-2020";"31-03-2020";57;51,6;24;21,7;4;3,6
"Weststellingwerf";98;"Weststellingwerf";25914;"18-03-2020";"31-03-2020";3;11,6;2;7,7;1;3,9
"Westvoorne";614;"Westvoorne";14731;"18-03-2020";"31-03-2020";9;61,1;4;27,2;0;0
"Wierden";189;"Wierden";24446;"18-03-2020";"31-03-2020";14;57,3;3;12,3;2;8,2
"Wijchen";296;"Wijchen";41110;"18-03-2020";"31-03-2020";43;104,6;24;58,4;9;21,9
"Wijdemeren";1696;"Wijdemeren";24358;"18-03-2020";"31-03-2020";7;28,7;5;20,5;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"18-03-2020";"31-03-2020";8;33,5;4;16,7;0;0
"Winterswijk";294;"Winterswijk";28854;"18-03-2020";"31-03-2020";5;17,3;2;6,9;0;0
"Woensdrecht";873;"Woensdrecht";21876;"18-03-2020";"31-03-2020";7;32;4;18,3;0;0
"Woerden";632;"Woerden";52299;"18-03-2020";"31-03-2020";46;88;29;55,5;4;7,6
"Wormerland";880;"Wormerland";16270;"18-03-2020";"31-03-2020";13;79,9;12;73,8;3;18,4
"Woudenberg";351;"Woudenberg";13362;"18-03-2020";"31-03-2020";8;59,9;3;22,5;0;0
"Zaanstad";479;"Zaanstad";156794;"18-03-2020";"31-03-2020";84;53,6;58;37;9;5,7
"Zaltbommel";297;"Zaltbommel";28881;"18-03-2020";"31-03-2020";16;55,4;8;27,7;2;6,9
"Zandvoort";473;"Zandvoort";17116;"18-03-2020";"31-03-2020";9;52,6;5;29,2;3;17,5
"Zeewolde";50;"Zeewolde";22653;"18-03-2020";"31-03-2020";8;35,3;6;26,5;0;0
"Zeist";355;"Zeist";64905;"18-03-2020";"31-03-2020";44;67,8;19;29,3;2;3,1
"Zevenaar";299;"Zevenaar";43750;"18-03-2020";"31-03-2020";24;54,9;24;54,9;2;4,6
"Zoetermeer";637;"Zoetermeer";125285;"18-03-2020";"31-03-2020";38;30,3;25;20;2;1,6
"Zoeterwoude";638;"Zoeterwoude";8605;"18-03-2020";"31-03-2020";3;34,9;2;23,2;0;0
"Zuidplas";1892;"Zuidplas";43885;"18-03-2020";"31-03-2020";26;59,2;14;31,9;2;4,6
"Zundert";879;"Zundert";21829;"18-03-2020";"31-03-2020";22;100,8;7;32,1;4;18,3
"Zutphen";301;"Zutphen";47934;"18-03-2020";"31-03-2020";20;41,7;11;22,9;3;6,3
"Zwartewaterland";1896;"Zwartewaterland";22685;"18-03-2020";"31-03-2020";43;189,6;19;83,8;8;35,3
"Zwijndrecht";642;"Zwijndrecht";44737;"18-03-2020";"31-03-2020";14;31,3;8;17,9;2;4,5
"Zwolle";193;"Zwolle";128840;"18-03-2020";"31-03-2020";93;72,2;33;25,6;14;10,9